date,total_buy,total_sell,daily_net,cumulative_net,bsa_net,bsa_cumulative,continuous_net,continuous_cumulative,huge_net,huge_cumulative
2020-10-07,14328.240000000002,11722.06,2606.19,423334.04000000015,2980.95,281917.74999999994,2110.1899999999996,152999.87000000005,870.75,128917.78999999998
2020-10-08,12592.11,10195.93,2396.19,425730.23000000016,1042.04,282959.7899999999,596.73,153596.60000000006,445.3000000000002,129363.08999999998
2020-10-09,15315.880000000001,13707.369999999999,1608.51,427338.74000000017,1283.7,284243.48999999993,626.44,154223.04000000007,657.2600000000002,130020.34999999998
2020-10-12,24302.73,16031.94,8270.8,435609.54000000015,6961.26,291204.74999999994,3569.6799999999994,157792.72000000006,3391.5700000000006,133411.91999999998
2020-10-14,26059.1,20318.73,5740.37,441349.91000000015,4449.6,295654.3499999999,1469.2600000000002,159261.98000000007,2980.34,136392.25999999998
2020-10-15,18308.03,18376.61,-68.58,441281.33000000013,-776.01,294878.3399999999,-280.2399999999998,158981.74000000008,-495.77000000000044,135896.49
2020-10-16,19070.39,13426.76,5643.64,446924.97000000015,3779.7,298658.0399999999,2018.6599999999999,161000.40000000008,1761.0299999999997,137657.52
2020-10-19,18818.16,15686.08,3132.08,450057.05000000016,1931.41,300589.4499999999,1259.1100000000001,162259.51000000007,672.3000000000002,138329.81999999998
2020-10-20,15064.17,11926.55,3137.62,453194.67000000016,1969.25,302558.6999999999,1820.0900000000001,164079.60000000006,149.15999999999985,138478.97999999998
2020-10-21,17287.43,13429.41,3858.01,457052.68000000017,2595.2,305153.8999999999,1621.7400000000002,165701.34000000005,973.46,139452.43999999997
2020-10-22,15940.869999999999,12813.41,3127.46,460180.1400000002,2050.49,307204.3899999999,807.3499999999999,166508.69000000006,1243.1399999999994,140695.57999999996
2020-10-23,18203.46,13511.189999999999,4692.27,464872.4100000002,3817.19,311021.5799999999,2015.67,168524.36000000007,1801.5100000000002,142497.08999999997
2020-10-27,25250.559999999998,20898.489999999998,4352.07,469224.4800000002,3427.78,314449.3599999999,1813.0899999999992,170337.45000000007,1614.6899999999996,144111.77999999997
2020-10-28,26365.519999999997,19117.19,7248.34,476472.82000000024,4807.56,319256.9199999999,1581.9399999999996,171919.39000000007,3225.6100000000006,147337.38999999996
2020-10-29,25704.58,17145.199999999997,8559.38,485032.20000000024,5317.96,324574.87999999995,1893.9299999999998,173813.32000000007,3424.0200000000004,150761.40999999995
2020-10-30,24607.589999999997,23820.28,787.3,485819.50000000023,-845.71,323729.1699999999,-1517.1099999999997,172296.21000000008,671.4099999999999,151432.81999999995
2020-11-02,22805.0,16282.279999999999,6522.72,492342.2200000002,4716.17,328445.3399999999,2087.58,174383.79000000007,2628.5899999999992,154061.40999999995
2020-11-03,24614.04,18999.07,5614.98,497957.2000000002,4225.02,332670.3599999999,2664.6800000000003,177048.47000000006,1560.3399999999992,155621.74999999994
2020-11-04,39647.229999999996,31794.5,7852.72,505809.92000000016,6514.7,339185.05999999994,4854.720000000001,181903.19000000006,1659.9899999999998,157281.73999999993
2020-11-05,34202.72,25367.79,8834.94,514644.86000000016,7363.61,346548.6699999999,5577.57,187480.76000000007,1786.0300000000007,159067.76999999993
2020-11-06,27193.04,25292.02,1901.03,516545.8900000002,1717.67,348266.3399999999,1305.4300000000003,188786.19000000006,412.22999999999956,159479.99999999994
2020-11-09,28592.549999999996,24648.55,3944.0,520489.8900000002,3376.61,351642.9499999999,2270.5199999999995,191056.71000000005,1106.0900000000001,160586.08999999994
2020-11-10,42438.12,41254.31,1183.82,521673.7100000002,1896.1,353539.0499999999,2121.9500000000007,193178.66000000006,-225.86000000000058,160360.22999999992
2020-11-11,56416.01999999999,51832.52,4583.49,526257.2000000002,4655.47,358194.51999999984,4533.829999999998,197712.49000000005,121.64999999999782,160481.87999999992
2020-11-12,30662.54,27320.649999999998,3341.9,529599.1000000002,3079.99,361274.50999999983,2077.1799999999994,199789.67000000004,1002.8100000000013,161484.68999999992
2020-11-13,27853.71,24110.54,3743.16,533342.2600000002,3632.41,364906.9199999998,2148.96,201938.63000000003,1483.449999999999,162968.13999999993
2020-11-16,26512.839999999997,20997.71,5515.14,538857.4000000003,3882.65,368789.56999999983,2341.8900000000003,204280.52000000005,1540.75,164508.88999999993
2020-11-17,21234.29,21817.54,-583.24,538274.1600000003,-678.61,368110.95999999985,-1338.0200000000004,202942.50000000006,659.3999999999996,165168.28999999992
2020-11-18,21904.66,16975.760000000002,4928.9,543203.0600000003,3840.72,371951.6799999998,1772.7300000000005,204715.23000000007,2067.99,167236.2799999999
2020-11-19,19833.26,17745.629999999997,2087.63,545290.6900000003,959.46,372911.13999999984,172.1300000000001,204887.36000000007,787.3299999999999,168023.6099999999
2020-11-20,22026.15,17163.809999999998,4862.35,550153.0400000003,3110.21,376021.34999999986,1538.4700000000003,206425.83000000007,1571.7400000000007,169595.3499999999
2020-11-23,28982.57,21764.97,7217.6,557370.6400000002,5049.01,381070.35999999987,2561.71,208987.54000000007,2487.289999999999,172082.6399999999
2020-11-24,26686.899999999998,20845.72,5841.19,563211.8300000002,4137.75,385208.10999999987,941.0,209928.54000000007,3196.74,175279.3799999999
2020-11-25,30570.129999999997,28321.29,2248.85,565460.6800000002,1650.17,386858.27999999985,727.8199999999997,210656.36000000007,922.3400000000001,176201.71999999988
2020-11-26,19444.02,14067.4,5376.61,570837.2900000002,2794.44,389652.71999999986,1456.9699999999998,212113.33000000007,1337.4800000000005,177539.1999999999
2020-11-27,20742.04,13852.18,6889.86,577727.1500000001,4959.83,394612.5499999999,2391.26,214504.59000000008,2568.5699999999997,180107.7699999999
2020-11-30,27920.35,28373.870000000003,-453.53,577273.6200000001,-894.61,393717.9399999999,-1049.92,213454.67000000007,155.3199999999997,180263.0899999999
2020-12-01,25471.92,18675.57,6796.35,584069.9700000001,4572.42,398290.35999999987,2641.3999999999996,216096.07000000007,1931.0200000000004,182194.1099999999
2020-12-02,27535.04,22231.83,5303.21,589373.18,3965.91,402256.26999999984,3693.2299999999996,219789.30000000008,272.6799999999994,182466.7899999999
2020-12-03,24720.3,18528.75,6191.55,595564.7300000001,3368.31,405624.57999999984,1465.9300000000003,221255.23000000007,1902.3799999999992,184369.1699999999
2020-12-04,20394.489999999998,16731.63,3662.86,599227.5900000001,2785.98,408410.5599999998,1602.4499999999998,222857.68000000008,1183.5299999999997,185552.6999999999
2020-12-07,22247.21,20474.49,1772.72,601000.31,-34.92,408375.63999999984,-269.77000000000044,222587.9100000001,234.85000000000036,185787.5499999999
2020-12-08,21010.85,20027.25,983.6,601983.91,1048.13,409423.76999999984,1481.9699999999998,224069.8800000001,-433.84000000000015,185353.7099999999
2020-12-09,22677.78,19970.08,2707.69,604691.6,2418.64,411842.40999999986,2523.7300000000005,226593.6100000001,-105.09000000000015,185248.6199999999
2020-12-10,18247.65,16992.61,1255.03,605946.63,-73.82,411768.58999999985,715.3599999999997,227308.9700000001,-789.1799999999994,184459.43999999992
2020-12-11,21070.260000000002,19039.98,2030.27,607976.9,938.04,412706.62999999983,1532.9499999999994,228841.9200000001,-594.9000000000005,183864.53999999992
2020-12-14,26276.15,24916.33,1359.81,609336.7100000001,248.36,412954.9899999998,324.96999999999935,229166.8900000001,-76.61000000000058,183787.92999999993
2020-12-15,26119.4,27712.85,-1593.45,607743.2600000001,-2431.85,410523.13999999984,-967.1599999999999,228199.7300000001,-1464.699999999999,182323.22999999992
2020-12-16,19148.84,17834.760000000002,1314.08,609057.3400000001,385.44,410908.57999999984,1219.4300000000003,229419.1600000001,-833.9899999999998,181489.23999999993
2020-12-17,21398.480000000003,16924.59,4473.9,613531.2400000001,2950.56,413859.13999999984,2092.5600000000004,231511.7200000001,858.0,182347.23999999993
2020-12-18,19162.65,19729.89,-567.23,612964.0100000001,-65.02,413794.1199999998,1037.6399999999999,232549.3600000001,-1102.6599999999999,181244.57999999993
2020-12-21,21793.18,20353.43,1439.75,614403.7600000001,306.2,414100.31999999983,388.7900000000004,232938.1500000001,-82.59000000000015,181161.98999999993
2020-12-22,17079.21,17363.050000000003,-283.84,614119.9200000002,255.78,414356.09999999986,510.3000000000002,233448.4500000001,-254.51999999999953,180907.46999999994
2020-12-23,24282.68,19178.96,5103.72,619223.6400000001,3972.49,418328.58999999985,3267.81,236716.2600000001,704.6799999999994,181612.14999999994
2020-12-24,22652.43,20973.649999999998,1678.78,620902.4200000002,1565.81,419894.39999999985,2630.9799999999996,239347.2400000001,-1065.1699999999992,180546.97999999992
2020-12-28,48413.399999999994,45648.22,2765.18,623667.6000000002,886.69,420781.08999999985,2618.0599999999995,241965.3000000001,-1731.3700000000026,178815.60999999993
2020-12-29,31921.02,23682.54,8238.46,631906.0600000002,6270.83,427051.91999999987,5311.530000000001,247276.8300000001,959.3100000000013,179774.91999999993
2020-12-30,34062.51,25169.95,8892.56,640798.6200000002,7912.72,434964.63999999984,5940.8099999999995,253217.6400000001,1971.92,181746.83999999994
2020-12-31,19765.5,15475.79,4289.7,645088.3200000002,3500.45,438465.08999999985,2346.5599999999995,255564.2000000001,1153.9000000000005,182900.73999999993
2021-01-04,35522.509999999995,25984.1,9538.41,654626.7300000002,6708.74,445173.82999999984,3886.9399999999987,259451.1400000001,2821.8099999999995,185722.54999999993
2021-01-05,37625.86,27618.2,10007.66,664634.3900000002,6892.08,452065.90999999986,3870.119999999999,263321.2600000001,3021.959999999999,188744.50999999992
2021-01-06,39442.8,33179.8,6263.01,670897.4000000003,2808.65,454874.5599999999,2184.1099999999988,265505.3700000001,624.5300000000007,189369.03999999992
2021-01-07,49834.36,41467.94,8366.41,679263.8100000003,5257.87,460132.4299999999,2979.870000000001,268485.2400000001,2278.0,191647.03999999992
2021-01-08,55260.0,47668.67,7591.33,686855.1400000002,7033.68,467166.10999999987,8058.0599999999995,276543.3000000001,-1024.380000000001,190622.65999999992
2021-01-11,51453.82000000001,42629.32,8824.5,695679.6400000002,7292.72,474458.82999999984,4592.110000000001,281135.4100000001,2700.6100000000006,193323.2699999999
2021-01-12,41634.119999999995,30853.440000000002,10780.67,706460.3100000003,9026.91,483485.7399999998,4288.91,285424.32000000007,4738.0,198061.2699999999
2021-01-13,37005.65,30974.28,6031.37,712491.6800000003,6014.79,489500.5299999998,2690.99,288115.31000000006,3323.7999999999993,201385.0699999999
2021-01-14,44821.17,32206.96,12614.21,725105.8900000002,9589.76,499090.2899999998,4133.490000000001,292248.80000000005,5456.269999999999,206841.33999999988
2021-01-15,55731.91,45389.42999999999,10342.47,735448.3600000002,8289.94,507380.2299999998,6976.4400000000005,299225.24000000005,1313.510000000002,208154.8499999999
2021-01-18,50860.97,34437.0,16423.96,751872.3200000002,11784.09,519164.31999999983,6165.08,305390.32000000007,5619.01,213773.8599999999
2021-01-19,63674.380000000005,47084.66,16589.72,768462.0400000002,13054.8,532219.1199999999,7104.590000000002,312494.9100000001,5950.200000000001,219724.0599999999
2021-01-20,66441.07999999999,51122.490000000005,15318.6,783780.6400000001,10695.06,542914.1799999999,8159.869999999999,320654.7800000001,2535.1800000000003,222259.2399999999
2021-01-21,47157.99,39536.03,7621.96,791402.6000000001,4619.61,547533.7899999999,3512.0,324166.7800000001,1107.6099999999988,223366.8499999999
2021-01-22,41682.94,40683.33,999.62,792402.2200000001,-390.69,547143.1,-1038.6000000000004,323128.1800000001,647.9000000000015,224014.74999999988
2021-01-25,59080.270000000004,42905.73,16174.53,808576.7500000001,10784.16,557927.26,6819.449999999999,329947.6300000001,3964.720000000001,227979.46999999988
2021-01-26,54052.28999999999,49953.39,4098.9,812675.6500000001,2280.68,560207.9400000001,-430.84000000000015,329516.7900000001,2711.5200000000004,230690.98999999987
2021-01-27,52098.15,39866.49,12231.66,824907.3100000002,7826.77,568034.7100000001,3771.040000000001,333287.8300000001,4055.7300000000014,234746.71999999988
2021-01-28,47367.770000000004,42939.08,4428.69,829336.0000000001,1825.62,569860.3300000001,514.6900000000005,333802.5200000001,1310.9300000000003,236057.64999999988
2021-01-29,40711.259999999995,35913.29,4797.97,834133.9700000001,1156.39,571016.7200000001,393.8000000000011,334196.32000000007,762.5900000000001,236820.23999999987
2021-02-01,38433.21,28448.809999999998,9984.39,844118.3600000001,5940.09,576956.81,1921.5500000000002,336117.87000000005,4018.540000000001,240838.77999999988
2021-02-02,41736.63,32952.63,8784.01,852902.3700000001,5313.83,582270.64,2457.8900000000003,338575.76000000007,2855.9299999999985,243694.70999999988
2021-02-03,40231.96,32408.4,7823.56,860725.9300000002,5060.48,587331.12,3006.3,341582.06000000006,2054.17,245748.8799999999
2021-02-04,44694.6,42295.72,2398.89,863124.8200000002,838.41,588169.53,-297.7099999999991,341284.35000000003,1136.1100000000006,246884.98999999987
2021-02-05,35805.33,30406.949999999997,5398.38,868523.2000000002,3465.78,591635.31,1530.6400000000003,342814.99000000005,1935.1499999999996,248820.13999999987
2021-02-08,26393.14,22620.4,3772.73,872295.9300000002,1828.54,593463.8500000001,411.9699999999998,343226.96,1416.5800000000017,250236.71999999986
2021-02-09,21645.89,17730.53,3915.36,876211.2900000002,2130.53,595594.3800000001,870.4500000000003,344097.41000000003,1260.0800000000008,251496.79999999984
2021-02-10,28973.739999999998,22075.769999999997,6897.97,883109.2600000001,6759.21,602353.5900000001,2583.41,346680.82,4175.8099999999995,255672.60999999984
2021-02-11,16136.769999999999,11449.54,4687.24,887796.5000000001,3122.34,605475.93,1122.3999999999999,347803.22000000003,1999.9300000000003,257672.53999999983
2021-02-16,35830.82,29546.420000000002,6284.39,894080.8900000001,6098.86,611574.79,2887.87,350691.09,3211.0,260883.53999999983
2021-02-17,37178.23,26522.949999999997,10655.28,904736.1700000002,8498.63,620073.42,4031.080000000001,354722.17000000004,4467.540000000001,265351.07999999984
2021-02-18,46333.479999999996,39333.93,6999.54,911735.7100000002,3968.54,624041.9600000001,1525.039999999999,356247.21,2443.5,267794.57999999984
2021-02-19,44300.92,37862.22,6438.71,918174.4200000002,3907.38,627949.3400000001,2000.960000000001,358248.17000000004,1906.42,269700.9999999998
2021-02-22,49254.0,50791.28,-1537.28,916637.1400000001,-2649.29,625300.05,-1605.92,356642.25000000006,-1043.369999999999,268657.62999999983
2021-02-23,52077.25,40965.55,11111.69,927748.8300000001,8530.48,633830.53,4986.469999999999,361628.72000000003,3544.01,272201.63999999984
2021-02-24,62122.7,70482.6,-8359.9,919388.93,-6975.0,626855.53,-3445.6200000000026,358183.10000000003,-3529.380000000001,268672.25999999983
2021-02-25,46209.850000000006,41225.7,4984.15,924373.0800000001,2693.07,629548.6,1633.4799999999996,359816.58,1059.6000000000004,269731.8599999998
2021-02-26,44630.75,48010.81,-3380.06,920993.02,-1627.48,627921.12,-367.4599999999991,359449.12,-1260.0099999999984,268471.8499999998
2021-03-01,35549.6,30965.480000000003,4584.11,925577.13,2682.88,630604.0,1334.79,360783.91,1348.0900000000001,269819.9399999998
2021-03-02,33893.52,37076.04,-3182.52,922394.61,-3660.94,626943.06,-1922.8700000000008,358861.04,-1738.0699999999997,268081.8699999998
2021-03-03,34536.92999999999,23245.83,11291.09,933685.7,8775.05,635718.1100000001,3139.0899999999997,362000.13,5635.969999999999,273717.8399999998
2021-03-04,33622.520000000004,34513.090000000004,-890.57,932795.13,-1018.51,634699.6000000001,-1820.0,360180.13,801.4899999999998,274519.3299999998
2021-03-05,41848.42,34884.98,6963.45,939758.58,4940.18,639639.7800000001,1571.2000000000007,361751.33,3368.970000000001,277888.2999999998
2021-03-08,50358.16,57120.649999999994,-6762.49,932996.09,-4904.93,634734.8500000001,-2594.619999999999,359156.71,-2310.3099999999977,275577.9899999998
2021-03-09,51927.38,52029.369999999995,-101.99,932894.1,196.94,634931.79,1600.9799999999996,360757.69,-1404.0400000000009,274173.94999999984
2021-03-10,32696.46,31683.62,1012.84,933906.94,-252.22,634679.5700000001,745.0199999999995,361502.71,-997.2399999999998,273176.70999999985
2021-03-11,37127.42,32374.73,4752.69,938659.6299999999,2241.72,636921.29,2278.13,363780.84,-36.409999999999854,273140.2999999999
2021-03-12,33920.72,35839.76,-1919.04,936740.5899999999,-1848.34,635072.9500000001,-484.28000000000065,363296.56,-1364.0599999999995,271776.2399999999
2021-03-15,36860.56,35447.990000000005,1412.56,938153.1499999999,1386.62,636459.5700000001,-723.7700000000004,362572.79,2110.3900000000012,273886.6299999999
2021-03-16,29117.480000000003,23605.85,5511.62,943664.7699999999,3432.98,639892.55,2188.76,364761.55,1244.2200000000012,275130.84999999986
2021-03-17,24177.23,21221.96,2955.26,946620.0299999999,2114.01,642006.56,1576.6399999999999,366338.19,537.3800000000001,275668.22999999986
2021-03-18,33840.8,29490.02,4350.77,950970.7999999999,2768.53,644775.0900000001,2319.669999999999,368657.86,448.85999999999876,276117.08999999985
2021-03-19,29714.449999999997,30366.020000000004,-651.56,950319.2399999999,-1381.51,643393.5800000001,253.73999999999978,368911.6,-1635.25,274481.83999999985
